266|Gunnarsökna|59.3451556140766|15.5950652244486|136530
266|Harparboda|59.361573199231|15.5947522290947|136525
266|Helglöt|59.3434073871181|15.5803138781411|136520
266|Spånga (Lillkyrka)|59.3442485333978|15.6121005215511|136540
266|Norrby, Fellingsbro|59.5030808030655|15.6905392735241|313278
266|Baggbron|59.9945746682912|15.6681675815895|13004
266|Björsbo|59.9744882754957|15.7098498360128|13001
266|Björsbo Norra|59.9794302231687|15.6938956166889|13002
266|Björsbo Trädgård|59.9743385458455|15.7138435749241|13000
266|Huggnora|60.0304284521965|15.6027252606685|13008
266|Huggnora Norra|60.0313129136159|15.6000649880117|64115
266|Huggnora Södra|60.029252156189|15.6083108830119|64114
266|Laggarbo|60.0355893487176|15.5913372525244|64116
266|Länsgränsen|59.9732738119025|15.7187887678251|64016
266|Läsarbo|60.0098558493609|15.6482951862432|13007
266|Malingsbo bro|59.9288146051175|15.4372172267683|561026
266|Myggnäset|60.0030823533776|15.6587406012571|13006
266|Tunkarlsbo|60.0238364691063|15.6246990770572|64113
266|Viksberg Norra|59.996691308358|15.6666356213418|13005
266|Viksberg Södra|59.9863104076024|15.6794159675677|13003
266|Bobergsgatan (Eskilstuna)|59.3799385573504|16.4910560388332|200287
266|Drottninggatan (Eskilstuna)|59.3714518197158|16.5086324173228|200161
266|Ekeby Våtmark (Eskilstuna)|59.387479422123|16.4540600641576|200290
266|Eskilstuna Bussterminal|59.3663251251346|16.5121316991687|200470
266|Eskilstuna Resecentrum (buss)|59.3698551556424|16.5050641707778|200162
266|Folkesta köpcentrum (Eskilstuna)|59.402138137228|16.4244995099134|200447
266|Fristadstorget Eskilstuna Centrum|59.3706284740549|16.5148066231447|200100
266|Hjälmsäter|59.3127724777317|15.9205842580685|62025
266|Kasö vsk|59.3075422091529|15.9170204992179|62026
266|Kvicksund|59.450895899163|16.3218473491573|211116
266|Lillebo (Värhulta Eskilstuna)|59.3151617981229|15.9188012150739|211361
266|Ridderhofsgatan (Eskilstuna)|59.381275605679|16.4842740484689|200288
266|Rinmansparken|59.3736935724507|16.5040701026904|200270
266|Stenmansgatan|59.3766394833867|16.4987299266647|200271
266|Akademivägen (Västerås)|59.6197353104057|16.5254499711901|360215
266|Almsta|59.6581034221048|16.7760404035731|60450
266|Almvägen (Hökåsen)|59.6614180270893|16.5888786990523|60312
266|Alvesta|59.6780787168074|16.5963137502945|60611
266|Alvestavägen (Hökåsen)|59.6670289654832|16.5917775010929|60314
266|Ansta|59.6904179135857|16.5772677675139|60377
266|Anundshög|59.6299913508412|16.6482683687413|60440
266|Apalby / Bellevuestadion  (Västerås)|59.6355958152528|16.5321355028486|360039
266|Arosvägen (Västerås)|59.6230528515859|16.5326445513128|360193
266|Askö vsk|59.5386662613229|16.4481211275792|60343
266|Attersta|59.7316398187648|16.6815076187684|60575
266|Badelundavägen (Hökåsen)|59.6635377048451|16.5916781040102|60313
266|Bangatan (Västerås)|59.6316490053355|16.5695743811874|360141
266|Barkarö|59.5529445995487|16.5082340984402|60423
266|Barometergatan (Västerås)|59.6008981316843|16.6096609842324|360068
266|Bellmansgatan (Västerås)|59.631355456379|16.5519490880126|360116
266|Berga|59.6387084168363|16.7010180072797|60443
266|Berga vsk (Skultuna k:a)|59.705535467111|16.4299781449386|60490
266|Bergslagsvägen (Västerås)|59.6278088754996|16.5521008585031|60516
266|Bessemergatan (Västerås)|59.5916059740643|16.4775089411685|60028
266|Billsta (Västerås)|59.6398470472243|16.5080621478004|360130
266|Biskopsgatan|59.612006521221|16.5352050589548|60370
266|Biskopsängen (Västerås)|59.6256217489026|16.5192668305475|360210
266|Bjurhovda (Västerås)|59.6246496764917|16.6213750394383|360033
266|Bjurhovda / Bjurhovdamotet (Västerås)|59.6225206977243|16.601157607021|360030
266|Bjurhovda / Forntidsgatan (Västerås)|59.6236587992642|16.6088399781001|360031
266|Bjurhovda / Kungshögsgatan (Västerås)|59.6237496303978|16.6159660187063|360032
266|Bjurhovda C (Västerås)|59.6260792967587|16.6093585107061|360183
266|Björksta k:a|59.6497172470492|16.8271595749409|60455
266|Björnö / Björnöbron (Västerås)|59.5809042309257|16.6116089517237|360058
266|Björnö / Björnögården (Västerås)|59.5759443624904|16.6109241654359|360060
266|Björnö / Granbo (Västerås)|59.5788443180322|16.6079140496839|360059
266|Björskogsgatan (Västerås)|59.6272422040078|16.5801789678581|360103
266|Blomstergatan (Västerås)|59.6298919391985|16.5551601662367|360200
266|Blåsbogatan (Västerås)|59.6152601551435|16.5376849736562|360188
266|Boda|59.5509887992254|16.4594601755051|60528
266|Boda/Säterholm|59.6392574988894|16.4274007414648|60384
266|Brandstation (Västerås)|59.6196497606624|16.5097847856944|360092
266|Brandstationen (Orresta)|59.6757086522796|16.8381733806569|60461
266|Breds vsk|59.6788212025851|16.8361922421298|60462
266|Broby vsk|59.6811973067889|16.8215665635246|60463
266|Brottberga (Västerås)|59.6297985908011|16.4796889698384|360098
266|Bygatan (Västerås)|59.5966990979408|16.5026475885759|360013
266|Bygelvägen (Tillberga)|59.6875746534266|16.6171151025402|60609
266|Bysingsberg|59.5959905668698|16.3636752050146|60407
266|Bäckby / Axel Oxenstiernas Gata (V-ås)|59.6062599408125|16.4801567552935|360160
266|Bäckby / Bandverksgatan (Västerås)|59.6006393586563|16.460936642375|360163
266|Bäckby / Järnbruksgatan (Västerås)|59.5904157884114|16.4679608663835|60040
266|Bäckby / Plåtverksgatan (Västerås)|59.5984389509347|16.4629656373411|360162
